molecule_chembl_id,canonical_smiles,standard_type,standard_value,target_chembl_id,bioactivity,num_h_donors,num_h_acceptors,mol_weight,num_rotatable_bonds,passes_lipinski
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,26.3,CHEMBL1787,active,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,4.53,CHEMBL1856,active,2,2,372.55300000000017,1,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,3500.0,CHEMBL215,intermediate,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,1060.0,CHEMBL372,intermediate,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,2.0,CHEMBL372,active,2,3,236.29599999999996,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,20.0,CHEMBL376,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,10.0,CHEMBL612558,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,5.0,CHEMBL614309,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,40.0,CHEMBL612558,active,3,5,392.4670000000002,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,640.0,CHEMBL372,active,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,3700.0,CHEMBL215,intermediate,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,1100.0,CHEMBL372,intermediate,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,2000.0,CHEMBL372,intermediate,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,1880.0,CHEMBL372,intermediate,2,3,236.29599999999996,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,911.0,CHEMBL1787,active,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,21.0,CHEMBL1856,active,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,150.0,CHEMBL1787,active,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,0.18,CHEMBL1856,active,2,2,372.55300000000017,1,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,3000.0,CHEMBL372,intermediate,2,3,236.29599999999996,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,4.2,CHEMBL3422,active,2,2,372.55300000000017,1,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,50000.0,CHEMBL340,inactive,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,50000.0,CHEMBL4302,inactive,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,50000.0,CHEMBL2573,inactive,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,50000.0,CHEMBL3467,inactive,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,50000.0,CHEMBL4302,inactive,3,5,392.4670000000002,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,500.0,CHEMBL312,active,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,740.0,CHEMBL215,active,2,3,236.29599999999996,2,True
CHEMBL424,O=C(O)c1ccccc1O,IC50,1000000.0,CHEMBL1900,inactive,2,2,138.12199999999999,1,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,3200.0,CHEMBL312,intermediate,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,2400.0,CHEMBL375,intermediate,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,518.0,CHEMBL215,active,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,873.0,CHEMBL215,active,2,3,236.29599999999996,2,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,100.0,CHEMBL354,active,3,5,323.13199999999995,6,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,5.0,CHEMBL354,active,3,5,323.13199999999995,6,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,873.0,CHEMBL215,active,2,3,236.29599999999996,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,,CHEMBL3522,unknown,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,60.0,CHEMBL1787,active,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,2.0,CHEMBL1856,active,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,,CHEMBL612545,unknown,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,,CHEMBL612545,unknown,2,2,372.55300000000017,1,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,100000.0,CHEMBL347,inactive,1,6,361.37300000000005,2,True
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,2.0,CHEMBL206,active,2,2,296.4100000000001,0,True
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,8.1,CHEMBL242,active,2,2,296.4100000000001,0,True
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,,CHEMBL2093866,unknown,2,2,296.4100000000001,0,True
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,,CHEMBL2093866,unknown,2,2,296.4100000000001,0,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,520000.0,CHEMBL4506,inactive,1,2,122.12699999999997,1,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,3300.0,CHEMBL3229,intermediate,1,2,122.12699999999997,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,6100000.0,CHEMBL612545,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,5800000.0,CHEMBL612545,inactive,4,6,176.124,2,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,1500.0,CHEMBL354,intermediate,3,5,323.13199999999995,6,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,32300.0,CHEMBL4462,inactive,1,2,122.12699999999997,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,18000.0,CHEMBL613712,inactive,4,6,176.124,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,3.0,CHEMBL2034,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,2000.0,CHEMBL208,intermediate,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,33.0,CHEMBL1994,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,0.51,CHEMBL614071,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,20.0,CHEMBL614631,active,3,5,392.4670000000002,2,True
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,288400.0,CHEMBL364,inactive,4,7,424.9910000000001,7,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,416800.0,CHEMBL364,inactive,3,5,323.13199999999995,6,True
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,1.3,CHEMBL364,active,4,7,424.9910000000001,7,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,11200.0,CHEMBL364,inactive,3,5,323.13199999999995,6,True
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,150.0,CHEMBL3879801,active,4,7,424.9910000000001,7,True
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,400.0,CHEMBL612545,active,4,7,424.9910000000001,7,True
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,250.0,CHEMBL614347,active,4,7,424.9910000000001,7,True
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,400.0,CHEMBL614347,active,4,7,424.9910000000001,7,True
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,400.0,CHEMBL399,active,4,7,424.9910000000001,7,True
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,200.0,CHEMBL399,active,4,7,424.9910000000001,7,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,230.0,CHEMBL3879801,active,3,5,323.13199999999995,6,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,400.0,CHEMBL612545,active,3,5,323.13199999999995,6,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,400.0,CHEMBL614347,active,3,5,323.13199999999995,6,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,400.0,CHEMBL614347,active,3,5,323.13199999999995,6,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,400.0,CHEMBL399,active,3,5,323.13199999999995,6,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,340.0,CHEMBL399,active,3,5,323.13199999999995,6,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,100500.0,CHEMBL4462,inactive,1,2,122.12699999999997,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,625500.0,CHEMBL612545,inactive,4,6,176.124,2,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,1500.0,CHEMBL354,intermediate,3,5,323.13199999999995,6,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,830.0,CHEMBL312,active,2,3,236.29599999999996,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,1.4,CHEMBL2034,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,6.5,CHEMBL614882,active,3,5,392.4670000000002,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,10.0,CHEMBL3879801,active,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,100000.0,CHEMBL2095160,inactive,2,3,236.29599999999996,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,0.52,CHEMBL612545,active,4,6,176.124,2,True
CHEMBL424,O=C(O)c1ccccc1O,IC50,33800000.0,CHEMBL612545,inactive,2,2,138.12199999999999,1,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,3.4,CHEMBL2034,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,2000.0,CHEMBL208,intermediate,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,33.0,CHEMBL1994,active,3,5,392.4670000000002,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,852000.0,CHEMBL3879801,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,25100.0,CHEMBL613712,inactive,4,6,176.124,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,453.0,CHEMBL1787,active,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,25.0,CHEMBL1856,active,2,2,372.55300000000017,1,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,3.0,CHEMBL2034,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,2000.0,CHEMBL208,intermediate,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,33.0,CHEMBL1994,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,48.0,CHEMBL614040,active,3,5,392.4670000000002,2,True
CHEMBL573,O=C(O)c1cccnc1,IC50,140.0,CHEMBL3785,active,1,2,123.11099999999998,1,True
CHEMBL573,O=C(O)c1cccnc1,IC50,140.0,CHEMBL4420,active,1,2,123.11099999999998,1,True
CHEMBL1434,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,IC50,,CHEMBL3471,unknown,5,9,457.48300000000023,3,True
CHEMBL1434,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,IC50,,CHEMBL3471,unknown,5,9,457.48300000000023,3,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,730.0,CHEMBL612545,active,2,2,372.55300000000017,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,13600.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,22000.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL573,O=C(O)c1cccnc1,IC50,140.0,CHEMBL3785,active,1,2,123.11099999999998,1,True
CHEMBL1434,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,IC50,620000.0,CHEMBL6111,inactive,5,9,457.48300000000023,3,True
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,IC50,5100000.0,CHEMBL6111,inactive,4,7,424.9910000000001,7,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,32300.0,CHEMBL4462,inactive,1,2,122.12699999999997,1,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,7.0,CHEMBL3301409,active,1,6,361.37300000000005,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,,CHEMBL364,unknown,2,4,248.30700000000002,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,,CHEMBL364,unknown,2,4,248.30700000000002,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,,CHEMBL364,unknown,2,4,248.30700000000002,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,,CHEMBL364,unknown,2,4,248.30700000000002,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,0.0031,CHEMBL364,active,2,4,248.30700000000002,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,0.1562,CHEMBL364,active,2,4,248.30700000000002,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,0.0102,CHEMBL364,active,2,4,248.30700000000002,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,0.2416,CHEMBL364,active,2,4,248.30700000000002,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,0.0029,CHEMBL364,active,2,4,248.30700000000002,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,0.1241,CHEMBL364,active,2,4,248.30700000000002,2,True
CHEMBL573,O=C(O)c1cccnc1,IC50,67300.0,CHEMBL3785,inactive,1,2,123.11099999999998,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,4300.0,CHEMBL2362975,intermediate,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,21.8,CHEMBL613712,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,22700.0,CHEMBL613712,inactive,4,6,176.124,2,True
CHEMBL24147,Oc1cccc(O)c1,IC50,1440000.0,CHEMBL3318,inactive,2,2,110.11199999999998,0,True
CHEMBL424,O=C(O)c1ccccc1O,IC50,560000.0,CHEMBL261,inactive,2,2,138.12199999999999,1,True
CHEMBL424,O=C(O)c1ccccc1O,IC50,680000.0,CHEMBL205,inactive,2,2,138.12199999999999,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,19.2,CHEMBL613712,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,16.7,CHEMBL3879801,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,22.0,CHEMBL613712,active,4,6,176.124,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,10.0,CHEMBL612545,active,2,2,372.55300000000017,1,True
CHEMBL424,O=C(O)c1ccccc1O,IC50,120.63,CHEMBL5566,active,2,2,138.12199999999999,1,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,250.0,CHEMBL352,active,3,5,323.13199999999995,6,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,3900000.0,CHEMBL612545,inactive,1,2,122.12699999999997,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,14.1,CHEMBL612545,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,23300.0,CHEMBL3879801,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,18800.0,CHEMBL3879801,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,120400.0,CHEMBL3879801,inactive,4,6,176.124,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,,CHEMBL383,unknown,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,,CHEMBL2096661,unknown,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,,CHEMBL613853,unknown,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,36.0,CHEMBL612557,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,25.0,CHEMBL612557,active,3,5,392.4670000000002,2,True
CHEMBL573,O=C(O)c1cccnc1,IC50,140.0,CHEMBL612545,active,1,2,123.11099999999998,1,True
CHEMBL573,O=C(O)c1cccnc1,IC50,1000.0,CHEMBL612545,active,1,2,123.11099999999998,1,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,5.0,CHEMBL2034,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,5.0,CHEMBL2034,active,3,5,392.4670000000002,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,550.0,CHEMBL614867,active,2,3,236.29599999999996,2,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,9.31,CHEMBL3038482,active,1,6,361.37300000000005,2,True
